headline,text,text_type,classification
"Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Uttar Prad…",this headline really said isolated thunderstorm accompanied hail lightning also and expected us to be normal,meme,MEME
"Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Uttar Prad…",isolated thunderstorm accompanied hail lightning also is giving absolute cinema,meme,MEME
"Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Uttar Prad…",isolated thunderstorm accompanied hail lightning also but make it a meme page post,meme,MEME
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,omg Pawcept: Australia and Amazon Forest Fires: Cheering the Ch... 😳,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,bro cant believe this 😭,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,pawcept australia and amazon forest fires cheering the and people are still acting normal 🚨,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,nah this breaking news is insane 🤯,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,everybody stay safe after seeing pawcept australia and amazon forest fires cheering the 😳,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,timeline is in chaos rn 😭,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,ngl pawcept australia amazon forest fires cheering got me stressed 🚨,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,i cant process this news and nobody was ready for this 🤯,tweet,REAL_EVENT
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,internet gonna turn this into pawcept australia amazon forest fires cheering and expected us to be normal,meme,MEME
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,pawcept australia amazon forest fires cheering is giving kinda wild ngl,meme,MEME
Pawcept: Australia and Amazon Forest Fires: Cheering the Ch...,pawcept australia amazon forest fires cheering but make it a meme page post,meme,MEME
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,omg ---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countr 😳,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,bro cant believe this 😭,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,oct 2033 united states of america has bombed and people are still acting normal 🚨,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,nah this breaking news is insane 🤯,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,everybody stay safe after seeing oct 2033 united states of america has bombed 😳,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,timeline is in chaos rn 😭,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,ngl united states 2033 america bombed kiribati got me stressed 🚨,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,i cant process this news and nobody was ready for this 🤯,tweet,REAL_EVENT
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,the timeline after seeing this united states 2033 america bombed kiribati and expected us to be normal,meme,MEME
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,united states 2033 america bombed kiribati is giving what a timeline,meme,MEME
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of…,united states 2033 america bombed kiribati but make it a meme page post,meme,MEME
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,omg The only pisser this time around was Trump! The plane that Ukraine flew was actually 😬,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,bro cant believe this 🚨,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,the only pisser this time around was trump and people are still acting normal 💥,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,nah this crash news is insane 😬,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,everybody stay safe after seeing the only pisser this time around was trump 🚨,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,plane news getting worse 💥,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,ngl only pisser time around trump plane got me stressed 😬,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,collision reports are scary and nobody was ready for this 🚨,tweet,REAL_EVENT
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,internet gonna turn this into only pisser time around trump plane and expected us to be normal,meme,MEME
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,only pisser time around trump plane is giving kinda wild ngl,meme,MEME
The only pisser this time around was Trump! The plane that Ukraine flew was actually a Russian missile plan…,only pisser time around trump plane but make it a meme page post,meme,MEME
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…","omg Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning a 🔥",tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",bro cant believe this 😳,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",staff at mogo zoo on the nsw south and people are still acting normal 🚨,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",nah this fire news is insane 🔥,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",everybody stay safe after seeing staff at mogo zoo on the nsw south 😳,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",everything burning so fast rn 🚨,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",ngl staff mogo south coast saved property got me stressed 🔥,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",smoke everywhere rn and nobody was ready for this 😳,tweet,REAL_EVENT
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",this headline really said staff mogo south coast saved property and expected us to be normal,meme,MEME
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",staff mogo south coast saved property is giving no cap,meme,MEME
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",staff mogo south coast saved property but make it a meme page post,meme,MEME
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,omg Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale ⛈️,tweet,REAL_EVENT
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,bro cant believe this 🌧️,tweet,REAL_EVENT
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,rockall 24hr forecast at 0600 southerly veering westerly and people are still acting normal 😳,tweet,REAL_EVENT
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,nah this storm news is insane ⛈️,tweet,REAL_EVENT
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,everybody stay safe after seeing rockall 24hr forecast at 0600 southerly veering westerly 🌧️,tweet,REAL_EVENT
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,weather is getting ugly rn 😳,tweet,REAL_EVENT
Rockall 24hr Forecast at 0600 Southerly veering westerly or southwesterly severe gale 9 to violent storm 11. High or ver…,ngl rockall 24hr forecast 0600 southerly veering got me stressed ⛈️,tweet,REAL_EVENT
